Id,WnvPresent
1,0.6649072690868355
2,0.6649072690868355
3,0.6649072690868355
4,0.6649072690868355
5,0.6649072690868355
6,0.6649072690868355
7,0.6649072690868355
8,0.6649072690868355
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,0.805
26,0.805
27,0.805
28,0.805
29,0.805
30,0.805
31,0.805
32,0.805
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.44749999999999995
42,0.44749999999999995
43,0.44749999999999995
44,0.44749999999999995
45,0.44749999999999995
46,0.44749999999999995
47,0.44749999999999995
48,0.44749999999999995
49,0.19520202020202018
50,0.19520202020202018
51,0.19520202020202018
52,0.19520202020202018
53,0.19520202020202018
54,0.19520202020202018
55,0.19520202020202018
56,0.19520202020202018
57,0.04
58,0.04
59,0.04
60,0.04
61,0.04
62,0.04
63,0.04
64,0.04
65,0.4058333333333334
66,0.4058333333333334
67,0.4058333333333334
68,0.4058333333333334
69,0.4058333333333334
70,0.4058333333333334
71,0.4058333333333334
72,0.4058333333333334
73,0.7904151404151405
74,0.7904151404151405
75,0.7904151404151405
76,0.7904151404151405
77,0.7904151404151405
78,0.7904151404151405
79,0.7904151404151405
80,0.7904151404151405
81,0.42833333333333334
82,0.42833333333333334
83,0.42833333333333334
84,0.42833333333333334
85,0.42833333333333334
86,0.42833333333333334
87,0.42833333333333334
88,0.42833333333333334
89,0.46106060606060606
90,0.46106060606060606
91,0.46106060606060606
92,0.46106060606060606
93,0.46106060606060606
94,0.46106060606060606
95,0.46106060606060606
96,0.46106060606060606
97,0.7558333333333334
98,0.7558333333333334
99,0.7558333333333334
100,0.7558333333333334
101,0.7558333333333334
102,0.7558333333333334
103,0.7558333333333334
104,0.7558333333333334
105,0.008333333333333333
106,0.008333333333333333
107,0.008333333333333333
108,0.008333333333333333
109,0.008333333333333333
110,0.008333333333333333
111,0.008333333333333333
112,0.008333333333333333
113,0.37252164502164503
114,0.37252164502164503
115,0.37252164502164503
116,0.37252164502164503
117,0.37252164502164503
118,0.37252164502164503
119,0.37252164502164503
120,0.37252164502164503
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.26855699855699855
130,0.26855699855699855
131,0.26855699855699855
132,0.26855699855699855
133,0.26855699855699855
134,0.26855699855699855
135,0.26855699855699855
136,0.26855699855699855
137,0.45734126984126977
138,0.45734126984126977
139,0.45734126984126977
140,0.45734126984126977
141,0.45734126984126977
142,0.45734126984126977
143,0.45734126984126977
144,0.45734126984126977
145,0.73
146,0.73
147,0.73
148,0.73
149,0.73
150,0.73
151,0.73
152,0.73
153,0.7577539127539128
154,0.7577539127539128
155,0.7577539127539128
156,0.7577539127539128
157,0.7577539127539128
158,0.7577539127539128
159,0.7577539127539128
160,0.7577539127539128
161,0.8884920634920634
162,0.8884920634920634
163,0.8884920634920634
164,0.8884920634920634
165,0.8884920634920634
166,0.8884920634920634
167,0.8884920634920634
168,0.8884920634920634
169,0.0692063492063492
170,0.0692063492063492
171,0.0692063492063492
172,0.0692063492063492
173,0.0692063492063492
174,0.0692063492063492
175,0.0692063492063492
176,0.0692063492063492
177,0.09545454545454546
178,0.09545454545454546
179,0.09545454545454546
180,0.09545454545454546
181,0.09545454545454546
182,0.09545454545454546
183,0.09545454545454546
184,0.09545454545454546
185,0.5940323565323565
186,0.5940323565323565
187,0.5940323565323565
188,0.5940323565323565
189,0.5940323565323565
190,0.5940323565323565
191,0.5940323565323565
192,0.5940323565323565
193,0.5009523809523809
194,0.5009523809523809
195,0.5009523809523809
196,0.5009523809523809
197,0.5009523809523809
198,0.5009523809523809
199,0.5009523809523809
200,0.5009523809523809
201,0.6215484515484515
202,0.6215484515484515
203,0.6215484515484515
204,0.6215484515484515
205,0.6215484515484515
206,0.6215484515484515
207,0.6215484515484515
208,0.6215484515484515
209,0.4385858585858585
210,0.4385858585858585
211,0.4385858585858585
212,0.4385858585858585
213,0.4385858585858585
214,0.4385858585858585
215,0.4385858585858585
216,0.4385858585858585
217,0.7780244755244755
218,0.7780244755244755
219,0.7780244755244755
220,0.7780244755244755
221,0.7780244755244755
222,0.7780244755244755
223,0.7780244755244755
224,0.7780244755244755
225,0.05714285714285714
226,0.05714285714285714
227,0.05714285714285714
228,0.05714285714285714
229,0.05714285714285714
230,0.05714285714285714
231,0.05714285714285714
232,0.05714285714285714
233,0.4403535353535353
234,0.4403535353535353
235,0.4403535353535353
236,0.4403535353535353
237,0.4403535353535353
238,0.4403535353535353
239,0.4403535353535353
240,0.4403535353535353
241,0.06521739130434782
242,0.06521739130434782
243,0.06521739130434782
244,0.06521739130434782
245,0.06521739130434782
246,0.06521739130434782
247,0.06521739130434782
248,0.06521739130434782
249,0.7
250,0.7
251,0.7
252,0.7
253,0.7
254,0.7
255,0.7
256,0.7
257,0.1902197802197802
258,0.1902197802197802
259,0.1902197802197802
260,0.1902197802197802
261,0.1902197802197802
262,0.1902197802197802
263,0.1902197802197802
264,0.1902197802197802
265,0.22738095238095238
266,0.22738095238095238
267,0.22738095238095238
268,0.22738095238095238
269,0.22738095238095238
270,0.22738095238095238
271,0.22738095238095238
272,0.22738095238095238
273,0.15024531024531024
274,0.15024531024531024
275,0.15024531024531024
276,0.15024531024531024
277,0.15024531024531024
278,0.15024531024531024
279,0.15024531024531024
280,0.15024531024531024
281,0.2
282,0.2
283,0.2
284,0.2
285,0.2
286,0.2
287,0.2
288,0.2
289,0.05384615384615384
290,0.05384615384615384
291,0.05384615384615384
292,0.05384615384615384
293,0.05384615384615384
294,0.05384615384615384
295,0.05384615384615384
296,0.05384615384615384
297,0.5123995693848634
298,0.5123995693848634
299,0.5123995693848634
300,0.5123995693848634
301,0.5123995693848634
302,0.5123995693848634
303,0.5123995693848634
304,0.5123995693848634
305,0.4841666666666667
306,0.4841666666666667
307,0.4841666666666667
308,0.4841666666666667
309,0.4841666666666667
310,0.4841666666666667
311,0.4841666666666667
312,0.4841666666666667
313,0.6133333333333333
314,0.6133333333333333
315,0.6133333333333333
316,0.6133333333333333
317,0.6133333333333333
318,0.6133333333333333
319,0.6133333333333333
320,0.6133333333333333
321,0.5875677100677101
322,0.5875677100677101
323,0.5875677100677101
324,0.5875677100677101
325,0.5875677100677101
326,0.5875677100677101
327,0.5875677100677101
328,0.5875677100677101
329,0.34500000000000003
330,0.34500000000000003
331,0.34500000000000003
332,0.34500000000000003
333,0.34500000000000003
334,0.34500000000000003
335,0.34500000000000003
336,0.34500000000000003
337,0.3716666666666667
338,0.3716666666666667
339,0.3716666666666667
340,0.3716666666666667
341,0.3716666666666667
342,0.3716666666666667
343,0.3716666666666667
344,0.3716666666666667
345,0.2933394383394383
346,0.2933394383394383
347,0.2933394383394383
348,0.2933394383394383
349,0.2933394383394383
350,0.2933394383394383
351,0.2933394383394383
352,0.2933394383394383
353,0.1
354,0.1
355,0.1
356,0.1
357,0.1
358,0.1
359,0.1
360,0.1
361,0.6299028085286562
362,0.6299028085286562
363,0.6299028085286562
364,0.6299028085286562
365,0.6299028085286562
366,0.6299028085286562
367,0.6299028085286562
368,0.6299028085286562
369,0.4488095238095238
370,0.4488095238095238
371,0.4488095238095238
372,0.4488095238095238
373,0.4488095238095238
374,0.4488095238095238
375,0.4488095238095238
376,0.4488095238095238
377,0.41302665798254035
378,0.41302665798254035
379,0.41302665798254035
380,0.41302665798254035
381,0.41302665798254035
382,0.41302665798254035
383,0.41302665798254035
384,0.41302665798254035
385,0.3479292929292929
386,0.3479292929292929
387,0.3479292929292929
388,0.3479292929292929
389,0.3479292929292929
390,0.3479292929292929
391,0.3479292929292929
392,0.3479292929292929
393,0.13
394,0.13
395,0.13
396,0.13
397,0.13
398,0.13
399,0.13
400,0.13
401,0.65
402,0.65
403,0.65
404,0.65
405,0.65
406,0.65
407,0.65
408,0.65
409,0.15
410,0.15
411,0.15
412,0.15
413,0.15
414,0.15
415,0.15
416,0.15
417,0.15
418,0.15
419,0.15
420,0.15
421,0.15
422,0.15
423,0.15
424,0.15
425,0.2865873015873016
426,0.2865873015873016
427,0.2865873015873016
428,0.2865873015873016
429,0.2865873015873016
430,0.2865873015873016
431,0.2865873015873016
432,0.2865873015873016
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.5416666666666666
442,0.5416666666666666
443,0.5416666666666666
444,0.5416666666666666
445,0.5416666666666666
446,0.5416666666666666
447,0.5416666666666666
448,0.5416666666666666
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.30416666666666664
458,0.30416666666666664
459,0.30416666666666664
460,0.30416666666666664
461,0.30416666666666664
462,0.30416666666666664
463,0.30416666666666664
464,0.30416666666666664
465,0.046153846153846156
466,0.046153846153846156
467,0.046153846153846156
468,0.046153846153846156
469,0.046153846153846156
470,0.046153846153846156
471,0.046153846153846156
472,0.046153846153846156
473,0.7505625952994374
474,0.7505625952994374
475,0.7505625952994374
476,0.7505625952994374
477,0.7505625952994374
478,0.7505625952994374
479,0.7505625952994374
480,0.7505625952994374
481,0.8083333333333333
482,0.8083333333333333
483,0.8083333333333333
484,0.8083333333333333
485,0.8083333333333333
486,0.8083333333333333
487,0.8083333333333333
488,0.8083333333333333
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.5437950937950939
498,0.5437950937950939
499,0.5437950937950939
500,0.5437950937950939
501,0.5437950937950939
502,0.5437950937950939
503,0.5437950937950939
504,0.5437950937950939
505,0.34023809523809523
506,0.34023809523809523
507,0.34023809523809523
508,0.34023809523809523
509,0.34023809523809523
510,0.34023809523809523
511,0.34023809523809523
512,0.34023809523809523
513,0.4223809523809523
514,0.4223809523809523
515,0.4223809523809523
516,0.4223809523809523
517,0.4223809523809523
518,0.4223809523809523
519,0.4223809523809523
520,0.4223809523809523
521,0.6991269841269842
522,0.6991269841269842
523,0.6991269841269842
524,0.6991269841269842
525,0.6991269841269842
526,0.6991269841269842
527,0.6991269841269842
528,0.6991269841269842
529,0.43666666666666665
530,0.43666666666666665
531,0.43666666666666665
532,0.43666666666666665
533,0.43666666666666665
534,0.43666666666666665
535,0.43666666666666665
536,0.43666666666666665
537,0.06666666666666667
538,0.06666666666666667
539,0.06666666666666667
540,0.06666666666666667
541,0.06666666666666667
542,0.06666666666666667
543,0.06666666666666667
544,0.06666666666666667
545,0.3433891108891109
546,0.3433891108891109
547,0.3433891108891109
548,0.3433891108891109
549,0.3433891108891109
550,0.3433891108891109
551,0.3433891108891109
552,0.3433891108891109
553,0.6186507936507937
554,0.6186507936507937
555,0.6186507936507937
556,0.6186507936507937
557,0.6186507936507937
558,0.6186507936507937
559,0.6186507936507937
560,0.6186507936507937
561,0.045454545454545456
562,0.045454545454545456
563,0.045454545454545456
564,0.045454545454545456
565,0.045454545454545456
566,0.045454545454545456
567,0.045454545454545456
568,0.045454545454545456
569,0.4416666666666666
570,0.4416666666666666
571,0.4416666666666666
572,0.4416666666666666
573,0.4416666666666666
574,0.4416666666666666
575,0.4416666666666666
576,0.4416666666666666
577,0.4392857142857142
578,0.4392857142857142
579,0.4392857142857142
580,0.4392857142857142
581,0.4392857142857142
582,0.4392857142857142
583,0.4392857142857142
584,0.4392857142857142
585,0.4634892884892885
586,0.4634892884892885
587,0.4634892884892885
588,0.4634892884892885
589,0.4634892884892885
590,0.4634892884892885
591,0.4634892884892885
592,0.4634892884892885
593,0.03333333333333333
594,0.03333333333333333
595,0.03333333333333333
596,0.03333333333333333
597,0.03333333333333333
598,0.03333333333333333
599,0.03333333333333333
600,0.03333333333333333
601,0.6856196581196581
602,0.6856196581196581
603,0.6856196581196581
604,0.6856196581196581
605,0.6856196581196581
606,0.6856196581196581
