Id,WnvPresent
1,0.7
2,0.7
3,0.7
4,0.7
5,0.7
6,0.7
7,0.7
8,0.7
9,0.4
10,0.4
11,0.4
12,0.4
13,0.4
14,0.4
15,0.4
16,0.4
17,0.75
18,0.75
19,0.75
20,0.75
21,0.75
22,0.75
23,0.75
24,0.75
25,0.3
26,0.3
27,0.3
28,0.3
29,0.3
30,0.3
31,0.3
32,0.3
33,0.2
34,0.2
35,0.2
36,0.2
37,0.2
38,0.2
39,0.2
40,0.2
41,0.55
42,0.55
43,0.55
44,0.55
45,0.55
46,0.55
47,0.55
48,0.55
49,0.2
50,0.2
51,0.2
52,0.2
53,0.2
54,0.2
55,0.2
56,0.2
57,0.2
58,0.2
59,0.2
60,0.2
61,0.2
62,0.2
63,0.2
64,0.2
65,0.4
66,0.4
67,0.4
68,0.4
69,0.4
70,0.4
71,0.4
72,0.4
73,0.55
74,0.55
75,0.55
76,0.55
77,0.55
78,0.55
79,0.55
80,0.55
81,0.55
82,0.55
83,0.55
84,0.55
85,0.55
86,0.55
87,0.55
88,0.55
89,0.6
90,0.6
91,0.6
92,0.6
93,0.6
94,0.6
95,0.6
96,0.6
97,0.55
98,0.55
99,0.55
100,0.55
101,0.55
102,0.55
103,0.55
104,0.55
105,0.25
106,0.25
107,0.25
108,0.25
109,0.25
110,0.25
111,0.25
112,0.25
113,0.5
114,0.5
115,0.5
116,0.5
117,0.5
118,0.5
119,0.5
120,0.5
121,0.25
122,0.25
123,0.25
124,0.25
125,0.25
126,0.25
127,0.25
128,0.25
129,0.4
130,0.4
131,0.4
132,0.4
133,0.4
134,0.4
135,0.4
136,0.4
137,0.55
138,0.55
139,0.55
140,0.55
141,0.55
142,0.55
143,0.55
144,0.55
145,0.7
146,0.7
147,0.7
148,0.7
149,0.7
150,0.7
151,0.7
152,0.7
153,0.8
154,0.8
155,0.8
156,0.8
157,0.8
158,0.8
159,0.8
160,0.8
161,0.6
162,0.6
163,0.6
164,0.6
165,0.6
166,0.6
167,0.6
168,0.6
169,0.25
170,0.25
171,0.25
172,0.25
173,0.25
174,0.25
175,0.25
176,0.25
177,0.4
178,0.4
179,0.4
180,0.4
181,0.4
182,0.4
183,0.4
184,0.4
185,0.4
186,0.4
187,0.4
188,0.4
189,0.4
190,0.4
191,0.4
192,0.4
193,0.4
194,0.4
195,0.4
196,0.4
197,0.4
198,0.4
199,0.4
200,0.4
201,0.6
202,0.6
203,0.6
204,0.6
205,0.6
206,0.6
207,0.6
208,0.6
209,0.5
210,0.5
211,0.5
212,0.5
213,0.5
214,0.5
215,0.5
216,0.5
217,0.55
218,0.55
219,0.55
220,0.55
221,0.55
222,0.55
223,0.55
224,0.55
225,0.2
226,0.2
